_RAJ2000,_DEJ2000,HIP,Vmag,RAICRS,DEICRS,x_coord,y_coord
292.4804048368,+49.5088140490, 95869, 8.05,292.48037156,49.50879249,-1.4884159137756239,3.607270236326371
292.4810040321,+06.6757079792, 95870, 8.62,292.4809951,6.67570375,-7.572801121097567,1.6147906314285048
292.4809514290,-50.2699774416, 95871, 7.97,292.48103832,-50.2700034,-1.3495897393068137,-3.4481537337568495
292.4816144262,+52.5787390147, 95872, 8.69,292.48154087,52.57867023,-1.2819585703981617,3.4715941226305183
292.4816400004,+28.7242972046, 95873, 7.63,292.48164219,28.72436509,-3.785854097158289,4.22833425467231
292.4839263997,+32.1957503328, 95874, 8.36,292.48392864,32.19577143,-3.26761066578385,4.2082158096026925
292.4852998620,+72.2728626096, 95875, 7.95,292.48585377,72.2725891,-0.4057703209362872,2.6479791163833037
292.4862159071,+44.6896525864, 95876, 7.81,292.48621389,44.68974976,-1.868347984007048,3.814429873908145
292.4886838919,-57.9389195862, 95877, 8.58,292.48874273,-57.93888043,-0.9235401426832728,-3.120452864652272
292.4935791062,+53.9744610077, 95878, 8.31,292.4934243,53.97454773,-1.196345279774019,3.409418675821199
292.4954711055,+46.9464875844, 95879, 6.88,292.49542621,46.94648564,-1.6816334775779578,3.718157087493287
292.5037271820,+23.6358537014, 95880, 9.04,292.5037093,23.6358625,-4.649423951515418,4.1137211886774265
292.5058642489,-53.6186154267, 95881, 7.83,292.50584835,-53.61857751,-1.148688201031217,-3.3032698112907095
292.5068520606,-27.3474677994, 95882, 8.32,292.50684916,-27.34747548,-3.725338446400341,-4.156069368266561
292.5085019809,-12.5803803287, 95883, 8.57,292.50849319,-12.58035736,-6.368891204956869,-3.182100937723185
292.5089797645,-15.9756225324, 95884, 7.70,292.50895739,-15.97559689,-5.731215516215924,-3.621238588634898
292.5092892446,+26.0023181933, 95885, 8.91,292.50926999,26.00231761,-4.233176777651155,4.189464234279951
292.5194919930,-27.5714410543, 95887, 9.42,292.51954749,-27.57140778,-3.6911130591274657,-4.154561234271378
292.5195864581,-00.4449683267, 95886, 7.34,292.51958026,-0.44494441,-7.850006856683834,-0.379781287343796
292.5208708747,+45.4848772633, 95888, 8.64,292.52081291,45.48479618,-1.8015557767856902,3.7790198883746893
292.5221978199,-50.7666857514, 95889, 8.90,292.52221861,-50.76665255,-1.3191464483195385,-3.4251233566048547
292.5228298715,+21.6761138266, 95890, 9.98,292.52338993,21.67660689,-5.008768965232209,4.00771658244747
292.5344980420,-49.0660120954, 95891, 9.87,292.53459557,-49.06594946,-1.4302001147633387,-3.497595793717393
292.5354550028,-15.3080170669, 95892, 9.52,292.53545465,-15.30802606,-5.8551353096673555,-3.542359817874127
292.5356212092,-18.2431740571, 95893, 7.73,292.53562254,-18.24312863,-5.299308676534524,-3.826063418930093
292.5379055880,+57.2435089194, 95894, 9.87,292.53793299,57.2434991,-1.0135612599624204,3.264502010836045
292.5394421037,-21.9780646610, 95895, 9.11,292.53946108,-21.97803197,-4.614811371818953,-4.0457562472858335
292.5406266296,-44.5261535192, 95896,10.28,292.54066587,-44.52616504,-1.7647167987595649,-3.68904078683544
292.5411436125,-48.1353004525, 95897, 9.83,292.54116266,-48.13532889,-1.4941531245749768,-3.5370803842279055
292.5438957101,+02.9040727633, 95898, 6.08,292.54389021,2.90407568,-7.827982595128085,0.5797746442830125
292.5510355668,+55.4227103112, 95899, 6.88,292.55097655,55.42237628,-1.1134740219529058,3.343734893924255
292.5515660081,-30.8883687603, 95900, 9.97,292.55154352,-30.88835092,-3.213559966087552,-4.12462218787996
292.5524746196,+56.6444202596, 95901, 6.92,292.55250658,56.64445927,-1.0458998748948778,3.290198825440447
292.5535597162,+46.1478002729, 95902, 6.99,292.55339658,46.14781228,-1.747591003054962,3.74909726437617
292.5570564290,-54.9387407461, 95903,11.33,292.5569779,-54.93797726,-1.0773587792512096,-3.245322626557617
292.5603602699,+30.4689759980, 95904,10.01,292.5604187,30.46895213,-3.5182462351546677,4.215969983657961
292.5621025712,-32.0913958502, 95905, 6.60,292.56178392,-32.09130942,-3.053711131491925,-4.102564134519767
292.5630459411,+18.7049318419, 95906, 8.25,292.56311171,18.70499071,-5.5694315955697755,3.7647615465246718
292.5722512601,+48.6565461746, 95907, 8.80,292.57218996,48.65652656,-1.5530023695027964,3.6401759031832923
292.5721815905,+33.7284549640, 95908, 6.55,292.57219895,33.72851303,-3.0593804710292005,4.172055516476381
292.5729065522,-03.1820622250, 95909, 8.48,292.57284623,-3.1821331,-7.686937617137384,-1.1397477184871088
292.5785194889,-06.5332969967, 95910, 8.97,292.57852218,-6.53326958,-7.33085828422035,-1.9896687202276149
292.5791550583,+57.1803387122, 95911, 7.65,292.57914591,57.18032899,-1.0178721961072679,3.266071459193572
292.5817923422,-20.8343552276, 95912, 8.43,292.58174834,-20.83434937,-4.817801248710186,-3.986046759153037
292.5840451680,+39.2947177200, 95913, 9.38,292.58404633,39.29472122,-2.39286749968778,4.015492276172697
292.5887816444,+19.1929418272, 95914, 9.51,292.58878324,19.19295398,-5.473916476056477,3.806088018936546
292.5928396324,+16.7111343369, 95915, 7.29,292.59281324,16.71113283,-5.947082857889998,3.539761509786921
292.5969617104,+70.9514724893, 95916, 7.87,292.59706344,70.95146284,-0.4482559522583674,2.6975827934379955
292.5982346242,+23.7855299654, 95917, 9.41,292.59827784,23.78554608,-4.618829863625008,4.104473756829952
292.6023180703,-49.9002573642, 95918, 9.00,292.60206257,-49.90009442,-1.3768419723005252,-3.4590025173304335
292.6052877780,+17.6952528065, 95919, 7.25,292.60528066,17.69523606,-5.758299319736584,3.652402508255667
292.6132226737,+61.8731960658, 95920, 9.89,292.61325598,61.87358442,-0.7909934677452695,3.064163658008462
292.6217939352,-34.9378072678, 95921,10.74,292.62134404,-34.93739597,-2.7035487396851337,-4.0286018455136565
292.6239869877,+43.1668759639, 95922, 8.32,292.62399092,43.1668677,-2.008474296153047,3.867667976593969
292.6281357427,+20.7493055201, 95923, 8.58,292.62810159,20.74928085,-5.175988732563217,3.92664516877828
292.6293239175,+10.1707544337, 95924, 9.36,292.62931888,10.17083209,-7.086312343702654,2.4263389377135542
292.6313715513,-48.4360487670, 95925, 7.89,292.63154542,-48.43594559,-1.4758537527887552,-3.5201117809220324
292.6320647544,+12.8168999955, 95926, 6.91,292.6322701,12.81701919,-6.655221500539708,2.9465192764993526
292.6324598965,+16.8012668785, 95927, 8.07,292.63238383,16.801295,-5.925328944442048,3.5436415899816422
292.6334220861,+23.9311354162, 95928, 9.75,292.63326852,23.93097901,-4.5915057184769505,4.104750156427629
292.6380103483,+03.4444034385, 95929, 6.09,292.63797828,3.44440006,-7.778684289247721,0.7281186652644585
292.6404716471,-84.3839915945, 95930, 8.60,292.63953207,-84.38386088,-0.10071071891894907,-2.1396801985088625
292.6436631815,+56.1362087919, 95931, 6.68,292.64363448,56.13618191,-1.0758499139709565,3.3096126751932546
292.6442161869,-55.1100531963, 95932, 6.29,292.6440517,-55.11002087,-1.0702657948205545,-3.2353536436007495
292.6452492619,+22.9873449643, 95933, 9.40,292.64525045,22.98739919,-4.760895291018916,4.060237908877597
292.6491417132,+31.9800808643, 95934, 7.54,292.6491569,31.98010534,-3.2998337830787396,4.1913445246691685
292.6555800486,+25.1208218021, 95935, 7.35,292.65558327,25.120828,-4.381414100965532,4.1433864076767
292.6557305783,-24.5819666081, 95936, 8.66,292.65569209,-24.58195149,-4.165142236351325,-4.105687837470974
292.6659892751,-02.7888869437, 95937, 5.03,292.66593316,-2.78886135,-7.691347996391026,-1.0264576375848329
292.6667202816,+35.1025537005, 95938, 7.81,292.66657655,35.10237977,-2.883346506430685,4.131995792802792
292.6667367975,-39.6564538142, 95939, 9.55,292.66671192,-39.65623696,-2.2001843903192255,-3.8714859917085915
292.6677313644,-59.2215814418, 95940, 7.99,292.66771778,-59.22153898,-0.8673362484809303,-3.062715790695258
292.6691305947,-29.6532028783, 95941, 9.41,292.66912942,-29.65319092,-3.3860984656292166,-4.125660286236278
292.6710801070,-18.3234883471, 95942, 7.32,292.67106518,-18.32348842,-5.27415899480913,-3.808314716843194
292.6715864521,+43.0377141861, 95943, 7.76,292.67158592,43.0377347,-2.0217737376418348,3.869579608211562
292.6747471404,-08.1865094206, 95944, 7.47,292.67475048,-8.18646324,-7.078198503602462,-2.3476796323500864
292.6756340108,+68.7468809916, 95945, 7.35,292.67527763,68.74668961,-0.52253855637692,2.782711604822522
292.6766200336,-70.0471042643, 95946, 7.93,292.67658321,-70.04706574,-0.4567351452441622,-2.6359204407994477
292.6803357801,+27.9596811160, 95947, 3.05,292.68035529,27.9596948,-3.906481802994815,4.195385598138194
292.6817595582,-33.7548626887, 95948, 9.15,292.68174728,-33.75487122,-2.8461697610327814,-4.053363835347714
292.6849115530,-11.8599654282, 95949, 8.28,292.68488781,-11.85996239,-6.471570560617221,-3.0373989042803182
292.6863036087,-68.9717795147, 95950, 8.75,292.68585479,-68.97209505,-0.49101539505337943,-2.676215982782742
292.6891475638,+27.9652765181, 95951, 5.12,292.68915293,27.9652789,-3.905510512599892,4.194192208523035
292.6947435328,-16.1668138226, 95952, 7.43,292.69474867,-16.16679134,-5.67626227416691,-3.607648007953086
292.6951302390,+36.2285035204, 95953, 6.26,292.69512816,36.22853276,-2.7450388462634217,4.100466592104218
292.6961186764,-40.4552716235, 95954, 8.42,292.6958739,-40.45528803,-2.1243844069356994,-3.8399186672541523
292.6983046027,+63.6178581400, 95955, 9.35,292.69819537,63.61785814,-0.7176554834504315,2.989682270841731
292.7041649019,-38.1219670100, 95956, 8.66,292.70417139,-38.12193551,-2.3552027308288026,-3.9225321007247334
292.7070235663,+18.2506731694, 95957, 7.47,292.70702308,18.2506791,-5.642313702406564,3.693241239033887
292.7084732653,-79.9859206153, 95958, 9.10,292.70834593,-79.98587565,-0.19319833546057802,-2.2835281349381615
292.7092500196,+55.5882920019, 95959, 8.28,292.70925703,55.58830537,-1.1080130323430109,3.331417860916711
292.7094641056,+17.2608607860, 95960, 8.64,292.70930493,17.26085505,-5.829582977550859,3.584424869354422
292.7101748231,+03.7971676065, 95961, 8.41,292.71017475,3.79717536,-7.740905768522112,0.822683668432141
292.7196623982,-06.5144232774, 95962, 7.27,292.72000978,-6.51407984,-7.300337805283212,-1.966981570432869
292.7216592513,+16.4260269300, 95963, 9.69,292.72171173,16.42595168,-5.985437956243124,3.480718829324421
292.7221820630,+40.5134862288, 95964, 8.07,292.72228229,40.51340184,-2.268894542244602,3.9614159441454686
292.7251210509,-09.1689675817, 95966, 9.40,292.72514023,-9.16896379,-6.917327123867132,-2.5430576091932564
292.7251971138,-21.3122374251, 95965, 6.11,292.72515764,-21.31218388,-4.725445990533418,-3.9857226138593984
292.7284984693,-23.9524155315, 95967, 7.60,292.72844807,-23.95233316,-4.2685361084856615,-4.0803539913631806
292.7305901850,+54.0266127136, 95968, 8.91,292.73057922,54.02664854,-1.1993441236017648,3.398780109861764
292.7380609349,-13.3815954397, 95969, 7.93,292.73805299,-13.38158178,-6.189345381070457,-3.258897657164269
292.7384506725,+43.8449486657, 95970, 8.32,292.73848316,43.84498194,-1.9501879638129167,3.8330446394293824
292.7399843948,-25.5341714968, 95971, 8.39,292.73998092,-25.53413166,-4.008574481828809,-4.109458628732241
292.7408961510,-44.7542561040, 95972, 9.39,292.74086521,-44.75425467,-1.7523006805211145,-3.6682681200516147
292.7418322291,-11.4846603631, 95973, 7.07,292.74163468,-11.48462495,-6.528408464415752,-2.965707868441944
292.7424957212,-14.5632171937, 95974, 6.93,292.74249768,-14.5632231,-5.9708583418903185,-3.4153035109572447
292.7488357076,-73.7880470735, 95975, 9.59,292.74880428,-73.78792382,-0.347878144347272,-2.4982902032526755
292.7497940449,-02.0347344332, 95976, 7.73,292.74978867,-2.03473052,-7.717008677693446,-0.8154170569091762
292.7507698705,+66.2567524679, 95977, 8.55,292.75074832,66.25677777,-0.6137732817990095,2.8809754809872854
292.7511291745,+70.9893388997, 95978, 6.06,292.75121058,70.98925874,-0.44898470461337403,2.69452105424713
292.7543120791,-73.9852264738, 95979, 7.40,292.75416874,-73.98517621,-0.34251645278542353,-2.4911838766773777
292.7545545859,+46.3317906808, 95980, 7.17,292.75454304,46.33178266,-1.738470816007968,3.730006996007272
292.7601012676,+50.1968714500, 95981, 7.53,292.76007917,50.19686095,-1.4477515269522487,3.564506395094422
292.7623112169,+08.4975947865, 95982, 9.86,292.76231451,8.49761829,-7.29042729993594,2.031576614874919
292.7630644889,+08.3957015346, 95983, 8.26,292.76307896,8.39580617,-7.303255358521922,2.0075432028436597
292.7626134141,-47.6795101376, 95984, 9.61,292.76313557,-47.67906367,-1.5325904359081268,-3.5458981600612396
292.7674015888,-39.2935977638, 95985, 9.96,292.76680393,-39.29332705,-2.2385487979133543,-3.8769436356220464
292.7672727098,+63.3147348586, 95986, 8.03,292.76730475,63.31476106,-0.7316326930311543,3.000932224897667
292.7717183678,+02.0117408343, 95987, 6.52,292.77171292,2.01175831,-7.788820076743767,0.3207805896914243
292.7728895131,+69.5269771142, 95988, 7.64,292.77311786,69.52695609,-0.4972792329641543,2.7509179924295815
292.7732300703,+48.5821298335, 95989, 7.22,292.77322331,48.58212383,-1.5642546061776317,3.6335413025611443
292.7736864167,-44.6243185142, 95990, 8.59,292.77372084,-44.62432216,-1.763637881329064,-3.671690961995194
292.7769122594,-29.4950250853, 95991, 7.45,292.77696984,-29.49488737,-3.409324219942157,-4.1137397811495005
292.7778335819,-73.7991723625, 95992, 8.35,292.77776781,-73.79905205,-0.34786138576567394,-2.497668618915567
292.7787032242,+71.6815380858, 95993, 8.40,292.77873524,71.68154494,-0.42743766674892436,2.667731966369647
292.7827268716,-57.3970648972, 95994, 9.28,292.78267053,-57.3970403,-0.9563833552243225,-3.1354554649194366
292.7832232301,+58.5860103850, 95995, 6.60,292.78560166,58.58697665,-0.9499906005822464,3.1997185696521337
292.7884475836,+36.1528285175, 95996,10.22,292.78849385,36.15419658,-2.756027467951819,4.093347171864736
292.7899086101,+22.0114207403, 95997, 9.16,292.78987251,22.0114099,-4.931686741466426,3.9824411519321505
292.7937555044,+27.3374643686, 95998, 8.79,292.79371542,27.33746082,-4.005873137541833,4.171676893552559
292.7957094776,-68.4339197480, 95999, 5.98,292.79559581,-68.43388713,-0.5101306552517467,-2.6952773580376865
292.7960737221,-24.0951427376, 96000, 8.19,292.79611169,-24.09503188,-4.243144648851459,-4.0735707522940015
292.7998888045,+74.7691785268, 96001, 8.42,292.79985485,74.76919994,-0.33615624503421937,2.5517471743050244
292.8012916233,+63.3145905051, 96002, 8.22,292.80107032,63.31453504,-0.7322695273157119,3.000302038007843
292.8064786046,+55.7318358982, 96003, 6.37,292.80649013,55.73188011,-1.10231511910245,3.3220981312399065
292.8091313913,-31.7401604996, 96004, 8.99,292.80913665,-31.74007176,-3.1034184337599444,-4.081558370811046
292.8109711190,+47.0608238601, 96006, 8.85,292.81094386,47.06080444,-1.681762942228373,3.6962872701051026
292.8157577556,-16.3974178592, 96008, 8.41,292.81574866,-16.39741188,-5.621169620778238,-3.6096418813400724
292.8157637821,-02.1102106569, 96007, 7.09,292.81576619,-2.11020565,-7.694616898339878,-0.8322477829459815
292.8173690671,+33.4707534176, 96009, 6.70,292.81736863,33.47077906,-3.0974662828653328,4.149671219055487
292.8176106672,+38.4007779690, 96010, 7.67,292.81756734,38.40080716,-2.4964587097760074,4.025230769981054
292.8181895859,+47.4811799467, 96011, 6.87,292.81823731,47.48127153,-1.6490848088591623,3.678153110163682
292.8189898134,-25.7370596622, 96012, 7.28,292.81902543,-25.73691869,-3.975175985003804,-4.100804314460648
292.8255930265,+42.9869942050, 96013, 7.18,292.82561685,42.98695658,-2.0308884320187093,3.8611369994041356
292.8305481285,+50.3067058780, 96014, 5.55,292.83066458,50.30659451,-1.4420761125421735,3.5566212759938374
292.8359622344,+64.2869500103, 96015, 7.97,292.83597187,64.28699692,-0.6925875096939375,2.959644323506427
292.8400900427,+26.6171712929, 96016, 5.89,292.84005924,26.61710997,-4.123487196310814,4.152602555414515
292.8415312859,+11.1715000917, 96017, 8.26,292.84153359,11.17151555,-6.889107546704361,2.6016283530490916
292.8424639649,-46.2729923778, 96018, 6.84,292.84241224,-46.2729741,-1.6376498568284725,-3.6004392101745144
292.8424417439,+36.7048553889, 96019, 8.33,292.8424452,36.7048515,-2.6913534292605803,4.0733147126068765
292.8452743969,+35.2943817476, 96020, 9.24,292.8452942,35.29440039,-2.862738938635414,4.109143112234648
292.8525124137,-21.0400950968, 96021, 7.28,292.85252382,-21.04002201,-4.7680037716195525,-3.9512273189140092
292.8546310326,-13.9781176815, 96022, 8.71,292.85457931,-13.97810181,-6.0647299908433165,-3.319846144080864
292.8558664100,-17.6733858883, 96023, 8.83,292.85590521,-17.67333893,-5.380458160746271,-3.722161271148369
292.8562442804,+11.6279479957, 96024, 7.31,292.85623763,11.62794102,-6.813611755898606,2.688972074734444
292.8592000307,+36.7104668032, 96025, 8.91,292.85917714,36.71049964,-2.691054689045377,4.071572935478279
292.8625083198,-66.5535240657, 96026, 7.70,292.86249708,-66.55346284,-0.5753969262848447,-2.766259250859857
292.8636558225,-03.9008658312, 96027, 9.49,292.86380331,-3.9007733,-7.549972217083765,-1.305339248482694
292.8683754549,+55.2647818729, 96028, 6.84,292.86809912,55.26444546,-1.1303195293730062,3.3403474418645667
292.8747036499,+28.7172800900, 96029, 7.60,292.87465163,28.71725209,-3.7853003861750167,4.1742150103611895
292.8764159453,+34.4697100504, 96030, 8.08,292.87642137,34.46972004,-2.9676741871328685,4.124172741758924
292.8808629858,+34.7049601250, 96031,10.39,292.88091508,34.70498375,-2.937666001752646,4.118736976174089
292.8855824051,+13.1663308946, 96032, 8.54,292.88546833,13.16626753,-6.551739468188693,2.965005379187348
292.8939849861,+17.9581764886, 96033, 7.55,292.89395522,17.95816594,-5.678762452233591,3.629023310343001
292.9015716721,+26.9865597057, 96034, 7.29,292.90156919,26.98657023,-4.061619883959042,4.150428002958074
292.9017098376,-53.2576522755, 96035, 8.09,292.90163711,-53.25750022,-1.1792483065646353,-3.3051699796583054
292.9040987794,-43.0881795130, 96036, 8.86,292.90413905,-43.08815477,-1.8942758796881634,-3.725220740998688
292.9075295121,+17.7829547024, 96037, 8.27,292.90751726,17.78323706,-5.710091491973801,3.607695991527573
